recordUid,recordTimestamp,spacesTenantId,spacesTenantName,partnerTenantId,eventType,id,time,x,y,confidence,deviceType,floor
event-ffee7d7b,1711028585512,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028584000.0,234.3,94.5,32.0,IOT_BLE_DEVICE,1st Floor
event-56f8171,1711028585968,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028584000.0,234.3,94.5,32.0,IOT_BLE_DEVICE,1st Floor
event-aa6f773c,1711028586937,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028584000.0,234.3,94.5,32.0,IOT_BLE_DEVICE,1st Floor
event-3a89a5ac,1711028587056,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028586000.0,234.3,94.5,40.0,IOT_BLE_DEVICE,1st Floor
event-3461e062,1711028587910,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028586000.0,234.3,94.5,40.0,IOT_BLE_DEVICE,1st Floor
event-8c3872d5,1711028588681,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028586000.0,234.3,94.5,40.0,IOT_BLE_DEVICE,1st Floor
event-3f0e810c,1711028589403,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028586000.0,234.3,94.5,40.0,IOT_BLE_DEVICE,1st Floor
event-28654bf3,1711028590834,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028588000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-78fc15df,1711028590885,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028588000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-499ee95c,1711028591820,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028590000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-63dea2e6,1711028591919,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028590000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-c37a5e8a,1711028593872,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028591000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d754040b,1711028593873,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028591000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-af559653,1711028595539,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028591000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b042031c,1711028596625,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-f2b8f7e,1711028596931,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028595000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b5cb988a,1711028597772,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-7ab42b33,1711028598830,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028595000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-4a1558c5,1711028598832,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028595000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-8a8c058f,1711028599884,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028597000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-718d09a,1711028600195,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028597000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-adc69f17,1711028600316,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028597000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e581389d,1711028600693,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-d15eb82b,1711028601034,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028597000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e6d363d9,1711028602054,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-53c4ed3d,1711028602598,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028600000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-5e205394,1711028602867,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028600000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d57d9f98,1711028602868,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028600000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-3f9f3eb0,1711028602987,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028600000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-65d1356c,1711028604219,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028602000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d610c9e3,1711028604954,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028602000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-af3532bc,1711028605892,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028604000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-1511ee7b,1711028605895,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028604000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-6b9a5f1a,1711028605896,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028604000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-60db2ee7,1711028608191,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028606000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b21a8574,1711028608715,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028606000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b785b000,1711028608892,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028606000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f0df1209,1711028608893,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028606000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d0975099,1711028609040,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028606000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-1c423e2c,1711028610302,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-9fe5f460,1711028610248,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028609000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-6afa9515,1711028610341,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-8cd1afe9,1711028610382,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-be264253,1711028611637,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028609000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-3341f453,1711028611991,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028609000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-34a85e9d,1711028612482,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028609000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-acab7159,1711028612741,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-fda3d6bc,1711028615387,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028612000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-36e98c5,1711028615409,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028612000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b7595630,1711028616119,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,,
event-8a79c9df,1711028616102,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,,
event-20a3fa63,1711028616112,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,,
event-c3ac3783,1711028616272,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,,
event-2cffec71,1711028617304,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028612000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-ff4201a1,1711028617609,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028612000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-eb4ebdd4,1711028619058,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028615000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-58c6c8d1,1711028620410,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028619000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-78052e53,1711028620707,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-fcfedfcb,1711028621096,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028619000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-819c8fb7,1711028621572,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028619000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-73b71a8f,1711028622687,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028619000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-34f54dd3,1711028624290,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028621000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-57a4ca28,1711028624481,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028621000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f053983e,1711028625474,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028624000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-16f374de,1711028626955,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028625000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-6950219a,1711028627160,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028625000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-fff99cc2,1711028627778,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028625000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-c25f511e,1711028628319,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028625000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-6524cbaa,1711028629394,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028627000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-c122fe88,1711028629661,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-d3d6a213,1711028629974,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028627000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-fd229af5,1711028630360,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028627000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-8a0da2d4,1711028631912,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028630000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-450e257f,1711028632046,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028630000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-bbec259,1711028633921,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-c3a7653a,1711028634251,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-a9b04d5d,1711028634525,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-b5f0f910,1711028634528,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-6894349,1711028635476,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028632000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-6ec7009,1711028635981,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028634000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b397b13b,1711028637292,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028634000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-cb60691b,1711028639047,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028637000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-61bd01c0,1711028639049,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028637000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-ade35637,1711028639198,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028637000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f61fe1f9,1711028639930,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028637000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-10033fb,1711028640286,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028637000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-44fdfe9f,1711028641666,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028639000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-3d9c477d,1711028641668,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028639000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-37a15104,1711028642063,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-1051bfab,1711028642673,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-352f7f78,1711028642674,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-e14e5460,1711028642700,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-9170bf79,1711028642781,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028642000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-2647e3f0,1711028643247,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028642000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-cd0c092,1711028642769,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-6d09f33f,1711028642769,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-1f52350d,1711028644090,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028642000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-eabb17b,1711028644246,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028642000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-82ea9d2a,1711028643869,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-bc1779ee,1711028644770,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028642000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-9ea66677,1711028644654,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-ce8b88bc,1711028644667,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-930e9d3e,1711028645965,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028644000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-68c35f1,1711028647637,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028646000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-b4434d94,1711028647753,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028646000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-a83b14f1,1711028649971,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028648000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-bf39bf09,1711028649974,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028648000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-cffcd77a,1711028650327,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-635e05cc,1711028650472,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028648000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f49a63e9,1711028650928,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-75ded422,1711028650929,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-e73f5ade,1711028651032,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-aef972a0,1711028651416,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028648000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-7db871c,1711028651773,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028648000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-eb9609b4,1711028652052,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-503cef56,1711028651975,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028648000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-192554ed,1711028653756,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028651000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-3bf3d679,1711028654669,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028653000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-c8cc10e4,1711028654670,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028653000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-3119aadd,1711028656674,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-3f3018e7,1711028657234,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711028655000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-95aa82f7,1711028657985,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028655000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-9f315075,1711028658572,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-ec756e31,1711028658870,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028655000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-b563f7fb,1711028659221,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711028655000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
